address,city,country,district,division_keys,end_date,event_code,event_type,event_type_string,first_event_code,first_event_id,gmaps_place_id,gmaps_url,key,lat,lng,location_name,name,parent_event_key,playoff_type,playoff_type_string,postal_code,remap_teams,short_name,start_date,state_prov,timezone,webcasts,website,week,year
"3301 N Mulford Rd, Rockford, IL 61114, USA",Rockford,USA,,[],2022-07-23,ilrr,99,Offseason,ILRR,,ChIJ0-94BmG5CIgRvQ_9NjZyDLU,https://maps.google.com/?cid=13045927797761839037,2022ilrr,42.3079561,-88.9959449,Physical Education Center (PEC),Rock River Off-Season Competition,,,,61114,,,2022-07-23,IL,America/Chicago,[],https://r2oc.org/,,2022
"400 W Pearl St, Tremont, IL 61568, USA",Tremont,USA,,[],2022-11-05,iltrr,99,Offseason,iltre,,ChIJ6Z7t3rv7CogROp4BvX_0aJU,https://maps.google.com/?cid=10766123738698194490,2022iltrr,40.5278107,-89.49666739999999,Tremont High School,Roboteer Rumble,,0.0,,61568,,Roboteer Rumble 2022,2022-11-05,IL,America/Chicago,"[{'channel': 'firstupdatesnow', 'type': 'twitch'}]",http://team2481.com/roboteer-rumble/,,2022
"1406 Teal Rd, Lafayette, IN 47905, USA",Lafayette,USA,,[],2022-10-15,inbbb,99,Offseason,,,ChIJD8Z4YQwdE4gRmvCK-OUFXxs,https://maps.google.com/?cid=1972301647087071386,2022inbbb,40.396081,-86.8832353,Tippecanoe County Fairgrounds,Boiler Bot Battle,,,,47905,,,2022-10-14,IN,America/Indiana/Indianapolis,[],https://purduefirst.org/boilerbotbattle,,2022
"5500 Wabash Ave, Terre Haute, IN 47803, USA",Terre Haute,USA,"{'abbreviation': 'fin', 'display_name': 'FIRST Indiana Robotics', 'key': '2022fin', 'year': 2022}",[],2022-04-16,incmp,2,District Championship,incmp,,ChIJNzdwG0JubYgRpOFaMIB2RJY,https://maps.google.com/?cid=10827909697044668836,2022incmp,39.4833474,-87.32413489999999,Rose-Hulman Institute of Technology,FIRST Indiana State Championship,,0.0,,47803,,Indiana,2022-04-14,IN,America/Indiana/Indianapolis,"[{'channel': 'firstinspires31', 'type': 'twitch'}]",https://www.firstindianarobotics.org/,6.0,2022
"230 S Marr Rd, Columbus, IN 47201, USA",Columbus,USA,"{'abbreviation': 'fin', 'display_name': 'FIRST Indiana Robotics', 'key': '2022fin', 'year': 2022}",[],2022-03-20,incol,1,District,incol,,ChIJE-mg8giha4gR2R0dh_4mlrM,"https://maps.google.com/?q=230+S+Marr+Rd,+Columbus,+IN+47201,+USA&ftid=0x886ba108f2a0e913:0xb39626fe871d1dd9",2022incol,39.1951678,-85.8861986,230 S Marr Rd,FIN District Columbus Event presented by Toyota,,0.0,,47201,,Columbus,2022-03-18,IN,America/Indiana/Indianapolis,"[{'channel': 'firstinrobotics', 'type': 'twitch'}]",https://www.firstindianarobotics.org/,2.0,2022
"3431 County Rd N 400 W, Kokomo, IN 46901, USA",Kokomo,USA,"{'abbreviation': 'fin', 'display_name': 'FIRST Indiana Robotics', 'key': '2022fin', 'year': 2022}",[],2022-03-06,inkok,1,District,inkok,,ChIJQ0dxywSBFIgRh2qSEBGB2u4,"https://maps.google.com/?q=3431+County+Rd+N+400+W,+Kokomo,+IN+46901,+USA&ftid=0x88148104cb714743:0xeeda811110926a87",2022inkok,40.5254429,-86.2058431,3431 County Rd N 400 W,FIN District Kokomo Event presented by AndyMark,,0.0,,46901,,Kokomo,2022-03-04,IN,America/Indiana/Indianapolis,"[{'channel': 'firstinrobotics', 'type': 'twitch'}]",https://www.firstindianarobotics.org/,0.0,2022
"401 W Meridian School Rd, Indianapolis, IN 46217, USA",Indianapolis,USA,,[],2022-10-22,inra,99,Offseason,,,ChIJVVVV4SJca4gRJHqfTUCbeLA,https://maps.google.com/?cid=12716084248363104804,2022inra,39.6483761,-86.1665841,Perry Meridian High School,Indy Rage,,,,46217,,,2022-10-21,IN,America/Indiana/Indianapolis,[],http://cyberblue234.com/events-placeholder/indyrage/,,2022
"1801 S 18th St, Lafayette, IN 47905, USA",Lafayette,USA,"{'abbreviation': 'fin', 'display_name': 'FIRST Indiana Robotics', 'key': '2022fin', 'year': 2022}",[],2022-03-26,inwla,1,District,inwla,,ChIJleMLLQ4dE4gRkv1d_ZOambA,"https://maps.google.com/?q=1801+S+18th+St,+Lafayette,+IN+47905,+USA&ftid=0x88131d0e2d0be395:0xb0999a93fd5dfd92",2022inwla,40.3985594,-86.87487899999999,1801 S 18th St,FIN District Tippecanoe Event,,0.0,,47905,,Tippecanoe,2022-03-24,IN,America/Indiana/Indianapolis,"[{'channel': 'firstinrobotics', 'type': 'twitch'}]",https://www.firstindianarobotics.org/,3.0,2022
"230 S Marr Rd, Columbus, IN 47201, USA",Columbus,USA,,[],2022-07-17,iri,99,Offseason,inco2,,ChIJo2BbMQ-ha4gRJQp7IqwuPQo,https://maps.google.com/?cid=737797230806370853,2022iri,39.1950999,-85.8861404,Columbus East High School,Indiana Robotics Invitational,,0.0,,47201,,Indiana Robotics Invitational,2022-07-16,IN,America/Indiana/Indianapolis,"[{'channel': 'firstinrobotics', 'type': 'twitch'}]",http://indianaroboticsinvitational.org/,,2022
"Derech David Banbanishty 1, Jerusalem, Israel",Jerusalem,Israel,"{'abbreviation': 'isr', 'display_name': 'FIRST Israel', 'key': '2022isr', 'year': 2022}",[],2022-03-29,iscmp,2,District Championship,iscmp,,ChIJRwz67IzXAhURrs_CnaeJ2kQ,https://maps.google.com/?cid=4961429292501356462,2022iscmp,31.75131799999999,35.1941643,Pais Arena,FIRST Israel District Championship,,0.0,,,,Israel,2022-03-27,Jerusalem District,Asia/Jerusalem,"[{'channel': 'firstinspires26', 'type': 'twitch'}, {'channel': 'firstisrael', 'type': 'twitch'}, {'channel': 'firstisrael1', 'type': 'twitch'}]",http://firstisrael.org.il,3.0,2022
"Ha-Palmakh St 2, Ra'anana, Israel",Ra'anana,Israel,"{'abbreviation': 'isr', 'display_name': 'FIRST Israel', 'key': '2022isr', 'year': 2022}",[],2022-03-08,isde1,1,District,isde1,,ChIJowasimU4HRURm0EgIcpHD_0,https://maps.google.com/?cid=18234872349711155611,2022isde1,32.1899657,34.87720060000001,Mor Metro-West High School,ISR District Event #1,,0.0,,,,ISR #1,2022-03-06,Center District,Asia/Jerusalem,"[{'channel': 'firstinspires26', 'type': 'twitch'}, {'channel': 'firstisrael', 'type': 'twitch'}]",http://firstisrael.org.il,0.0,2022
"Ha-Palmakh St 2, Ra'anana, Israel",Ra'anana,Israel,"{'abbreviation': 'isr', 'display_name': 'FIRST Israel', 'key': '2022isr', 'year': 2022}",[],2022-03-10,isde2,1,District,isde2,,ChIJowasimU4HRURm0EgIcpHD_0,https://maps.google.com/?cid=18234872349711155611,2022isde2,32.1899657,34.87720060000001,Mor Metro-West High School,ISR District Event #2,,0.0,,,,ISR #2,2022-03-08,Center District,Asia/Jerusalem,"[{'channel': 'firstinspires26', 'type': 'twitch'}, {'channel': 'firstisrael', 'type': 'twitch'}]",http://firstisrael.org.il,1.0,2022
"Ha-Palmakh St 2, Ra'anana, Israel",Ra'anana,Israel,"{'abbreviation': 'isr', 'display_name': 'FIRST Israel', 'key': '2022isr', 'year': 2022}",[],2022-03-22,isde3,1,District,isde3,,ChIJowasimU4HRURm0EgIcpHD_0,https://maps.google.com/?cid=18234872349711155611,2022isde3,32.1899657,34.87720060000001,Mor Metro-West High School,ISR District Event #3,,0.0,,,,ISR #3,2022-03-20,Center District,Asia/Jerusalem,"[{'channel': 'firstinspires26', 'type': 'twitch'}, {'channel': 'firstisrael', 'type': 'twitch'}, {'channel': 'firstisrael1', 'date': '2022-03-22', 'type': 'twitch'}]",http://firstisrael.org.il,2.0,2022
"Ha-Palmakh St 2, Ra'anana, Israel",Ra'anana,Israel,"{'abbreviation': 'isr', 'display_name': 'FIRST Israel', 'key': '2022isr', 'year': 2022}",[],2022-03-24,isde4,1,District,isde4,,ChIJowasimU4HRURm0EgIcpHD_0,https://maps.google.com/?cid=18234872349711155611,2022isde4,32.1899657,34.87720060000001,Mor Metro-West High School,ISR District Event #4,,0.0,,,,ISR #4,2022-03-22,Center District,Asia/Jerusalem,"[{'channel': 'firstinspires26', 'type': 'twitch'}, {'channel': 'firstisrael', 'type': 'twitch'}]",http://firstisrael.org.il,3.0,2022
"1567 Way to Grace Ave, Pocatello, ID 83201, USA",Pocatello,USA,,[],2022-09-10,isi,99,Offseason,ISI,,ChIJucg8dgVGVVMR6oZHozgpUdc,https://maps.google.com/?cid=15515227514502350570,2022isi,42.9030287,-112.4364448,Mountain View Event Center,I Squared Idaho Invitational,,0.0,,83201,,,2022-09-08,ID,America/Boise,"[{'channel': 'firstidahorobotics', 'type': 'twitch'}]",https://firstidahorobotics.org/i-squared-information/,,2022
"HaUman St 17, Hadera, Israel",Hadera,Israel,,[],2022-10-13,isios,99,Offseason,,,ChIJPRNwxkYSHRURspYxJqagPjs,https://maps.google.com/?cid=4269026132259608242,2022isios,32.4491849,34.91561280000001,Hadera Economic Corporation,Israel International Off-Season,,,,,,,2022-10-12,Haifa District,Asia/Jerusalem,"[{'channel': 'firstupdatesnow', 'type': 'twitch'}]",https://www.thunderbolts2630.com/ios,,2022
"Binyamina-Giv'at Ada, Israel",Binyamina-Giv'at Ada,Israel,,[],2022-02-25,ispr,100,Preseason,,,ChIJ-2czvl4JHRURi0Np0w2VdOc,https://maps.google.com/?cid=16678119206673793931,2022ispr,32.5497727,34.95497450000001,Cramim school Binyamin a givat ada,Pregional,,0.0,,,,,2022-02-24,Haifa District,Asia/Jerusalem,"[{'channel': 'firstupdatesnow', 'type': 'twitch'}]",https://www.1690orbit.com/pregional,,2022
"1640 E 151st St, Olathe, KS 66062, USA",Olathe,USA,,[],2022-03-19,ksla,0,Regional,ksla,,ChIJd7AeU2a-wIcRtSn25IzBD-A,"https://maps.google.com/?q=1640+E+151st+St,+Olathe,+KS+66062,+USA&ftid=0x87c0be66531eb077:0xe00fc18ce4f629b5",2022ksla,38.8560038,-94.7927867,1640 E 151st St,Heartland Regional,,0.0,,66062,,Heartland,2022-03-16,KS,America/Chicago,"[{'channel': 'firstinspires7', 'type': 'twitch'}, {'channel': 'firstinspires8', 'type': 'twitch'}]",http://www.kcfirst.org,2.0,2022
"4545 Williams Blvd, Kenner, LA 70065, USA",Kenner,USA,,[],2022-04-02,lake,0,Regional,lake,,ChIJeT46CcG2IIYRfi5u_M_UdKw,"https://maps.google.com/?q=4545+Williams+Blvd,+Kenner,+LA+70065,+USA&ftid=0x8620b6c1093a3e79:0xac74d4cffc6e2e7e",2022lake,30.0394171,-90.240738,4545 Williams Blvd,Bayou Regional presented by Entergy,,0.0,,70065,,Bayou,2022-03-30,LA,America/Chicago,"[{'channel': 'firstinspires3', 'type': 'twitch'}, {'channel': 'firstinspires4', 'type': 'twitch'}]",http://www.frcbayouregional.org,4.0,2022
"1 Skipper Dr, Mandeville, LA 70471, USA",Mandeville,USA,,[],2022-06-25,laman,99,Offseason,laman,,ChIJPbZySk5aJ4YRrAIJMFVXkI4,https://maps.google.com/?cid=10272806773421834924,2022laman,30.3810412,-90.1008047,Mandeville High School,Northshore Knockout,,2.0,Elimination Bracket (4 Alliances),70471,,Northshore Knockout,2022-06-24,LA,America/Chicago,"[{'channel': 'IeKm_sK1G1E', 'type': 'youtube'}]",https://docs.google.com/document/d/1vpBg2pLejG3IPhVoyCGEpR4Yyp_J7yWoCtSmWnFZbDw/edit,,2022
"349 N Oak Crest Dr, Wales, WI 53183, USA",Wales,USA,,[],2022-06-25,lloc,99,Offseason,LLOC,,ChIJyYcaa56wBYgRDmUjOECoiA8,https://maps.google.com/?cid=1119329501174785294,2022lloc,43.00940749999999,-88.3775888,Kettle Moraine High School,Laser Lights,,,,53183,,,2022-06-24,WI,America/Chicago,[],https://www.laserrobotics.org/laser-lights,,2022
"35 River St, Billerica, MA 01821, USA",Billerica,USA,,[],2022-10-22,mabil,99,Offseason,mabil,,ChIJx8HWOe2h44kRwmTwZQnaQW8,https://maps.google.com/?cid=8016928545596007618,2022mabil,42.5602816,-71.27450139999999,Billerica Memorial High School,N.E.R.D. - New England Robotics Derby,,0.0,,01821,"{'frc9993': 'frc3467B', 'frc9995': 'frc6328B', 'frc9996': 'frc5687B', 'frc9997': 'frc1153B', 'frc9998': 'frc4041B', 'frc9999': 'frc2713B'}",,2022-10-21,MA,America/New_York,"[{'channel': 'nefirst_red', 'type': 'twitch'}]",https://www.newenglandroboticsderby.com/,,2022
"101 School St, Revere, MA 02151, USA",Revere,USA,"{'abbreviation': 'ne', 'display_name': 'New England', 'key': '2022ne', 'year': 2022}",[],2022-03-27,mabos,1,District,mabos,,ChIJcQSqZuRx44kRuoFVbwk1chk,https://maps.google.com/?cid=1833586312932065722,2022mabos,42.4119567,-71.0093032,Revere High School,NE District Greater Boston Event,,0.0,,02151,,Greater Boston,2022-03-25,MA,America/New_York,"[{'channel': 'nefirst_blue', 'type': 'twitch'}, {'channel': 'nefirst_orange', 'type': 'twitch'}]",http://www.nefirst.org/,3.0,2022
"64 Holden St, Shrewsbury, MA 01545, USA",Shrewsbury,USA,"{'abbreviation': 'ne', 'display_name': 'New England', 'key': '2022ne', 'year': 2022}",[],2022-03-27,macma,1,District,macma,,ChIJaVeE1BAI5IkRLwzriH_NoTY,"https://maps.google.com/?q=64+Holden+St,+Shrewsbury,+MA+01545,+USA&ftid=0x89e40810d4845769:0x36a1cd7f88eb0c2f",2022macma,42.3033429,-71.7447321,64 Holden St,NE District Central Mass Event,,0.0,,01545,,Central Mass,2022-03-25,MA,America/New_York,"[{'channel': 'nefirst_green', 'type': 'twitch'}, {'channel': 'nefirst_red', 'type': 'twitch'}]",https://nefirst.org/,3.0,2022
"5707 Williams Rd, Newport, MI 48166, USA",Michigan,USA,,[],2022-06-18,marc,99,Offseason,,,ChIJT_SdMHRsO4gRP3ZMY7434T8,https://maps.google.com/?cid=4603021584998626879,2022marc,41.95701760000001,-83.311165,Jefferson High School,Michigan Advanced Robotics Competition,,8.0,Custom,48166,,MARC,2022-06-16,MI,America/Detroit,[],https://monroecountymarc.wixsite.com/marc,,2022
"130 Viking Dr, Dundee, MI 48131, USA",Dundee,USA,,[],2022-08-13,marc2,99,Offseason,,,ChIJgS-vk2ycPIgRcH5qdoszUNw,https://maps.google.com/?cid=15875245360561159792,2022marc2,41.9623173,-83.66218719999999,Dundee Community High School,Michigan Advanced Robotics Competition II,,,,48131,{'frc9998': 'frc3538B'},,2022-08-11,MI,America/Detroit,"[{'channel': 'firstinmi04', 'type': 'twitch'}]",https://monroecountymarc.wixsite.com/marc/copy-of-monroe,,2022
"62 Oakland Rd, Reading, MA 01867, USA",Reading,USA,"{'abbreviation': 'ne', 'display_name': 'New England', 'key': '2022ne', 'year': 2022}",[],2022-03-20,marea,1,District,marea,,ChIJYwnSKGYL44kR1sKtYa8Fa0c,"https://maps.google.com/?q=62+Oakland+Rd,+Reading,+MA+01867,+USA&ftid=0x89e30b6628d20963:0x476b05af61adc2d6",2022marea,42.53460860000001,-71.10908049999999,62 Oakland Rd,NE District North Shore Event,,0.0,,01867,,North Shore,2022-03-18,MA,America/New_York,"[{'channel': 'nefirst_blue', 'type': 'twitch'}, {'channel': 'nefirst_orange', 'type': 'twitch'}]",http://www.nefirst.org/,2.0,2022
"1215 Wilbraham Rd, Springfield, MA 01119, USA",Springfield,USA,"{'abbreviation': 'ne', 'display_name': 'New England', 'key': '2022ne', 'year': 2022}",[],2022-03-20,mawne,1,District,mawne,,ChIJ_XuXOuDn5okRNmyT7z8zJTA,https://maps.google.com/?cid=3469235437654207542,2022mawne,42.11607600000001,-72.5198801,Western New England University,NE District Western NE Event,,0.0,,01119,,Western NE,2022-03-18,MA,America/New_York,"[{'channel': 'nefirst_green', 'type': 'twitch'}, {'channel': 'nefirst_red', 'type': 'twitch'}]",https://nefirst.org/,2.0,2022
"100 Institute Rd, Worcester, MA 01609, USA",Worcester,USA,"{'abbreviation': 'ne', 'display_name': 'New England', 'key': '2022ne', 'year': 2022}",[],2022-04-10,mawor,1,District,mawor,,ChIJdzY3EFkG5IkRrW3cc4Yhw8Y,https://maps.google.com/?cid=14322328101321469357,2022mawor,42.2743015,-71.8081371,Worcester Polytechnic Institute,NE District WPI Event,,0.0,,01609,,WPI,2022-04-08,MA,America/New_York,"[{'channel': 'nefirst_blue', 'type': 'twitch'}, {'channel': 'nefirst_orange', 'type': 'twitch'}]",https://nefirst.org/,5.0,2022
"255 E Padonia Rd, Timonium, MD 21093, USA",Timonium,USA,,[],2022-10-22,mdbob,99,Offseason,,,ChIJ-xECSNsNyIkRpFLhO2yTuAk,https://maps.google.com/?cid=700471835126485668,2022mdbob,39.4607479,-76.6127143,Dulaney High School,Battle O’ Baltimore - Competition #1,,,,21093,,,2022-10-22,MD,America/New_York,"[{'channel': 'firstchesapeake1', 'type': 'twitch'}]",https://battleobaltimore.com/,,2022
"255 E Padonia Rd, Timonium, MD 21093, USA",Timonium,USA,,[],2022-10-23,mdbob2,99,Offseason,,,ChIJ-xECSNsNyIkRpFLhO2yTuAk,https://maps.google.com/?cid=700471835126485668,2022mdbob2,39.4607479,-76.6127143,Dulaney High School,Battle O’ Baltimore - Competition #2,,,,21093,,,2022-10-23,MD,America/New_York,"[{'channel': 'firstchesapeake1', 'type': 'twitch'}]",https://battleobaltimore.com/,,2022
"180 W River Rd, Waterville, ME 04901, USA",Waterville,USA,"{'abbreviation': 'ne', 'display_name': 'New England', 'key': '2022ne', 'year': 2022}",[],2022-03-13,melew,1,District,melew,,ChIJ0USAS7vksUwRZVo_LgrCSrg,https://maps.google.com/?cid=13279639800236694117,2022melew,44.52476189999999,-69.6631426,Thomas College,NE District Pine Tree Event,,0.0,,04901,,Pine Tree,2022-03-11,ME,America/New_York,"[{'channel': 'nefirst_blue', 'type': 'twitch'}]",http://www.nefirst.org/,1.0,2022
"74 Woodville Rd, Falmouth, ME 04105, USA",Falmouth,USA,,[],2022-06-25,mesh,99,Offseason,,,ChIJvcacBR6FskwRZk0YmZtLw0g,https://maps.google.com/?cid=5243117522849910118,2022mesh,43.74038179999999,-70.2728362,Falmouth High School,Summer Heat,,8.0,Custom,04105,,,2022-06-25,ME,America/New_York,[],https://www.riotcrew.net/sh2022,,2022
"13333 Telegraph Rd, Taylor, MI 48180, USA",Taylor,USA,,[],2022-06-25,mibb,99,Offseason,,,ChIJsSVJxxNIO4gROIzhQ-GYizU,https://maps.google.com/?cid=3858345599046880312,2022mibb,42.209297,-83.2666596,Taylor Sportsplex,Big Bang!,,8.0,Custom,48180,{'frc9995': 'frc3604B'},,2022-06-24,MI,America/Detroit,[],https://www.chiefdelphi.com/t/big-bang-2022/412354,,2022
"501 W Columbia Ave, Belleville, MI 48111, USA",Belleville,USA,"{'abbreviation': 'fim', 'display_name': 'FIRST in Michigan', 'key': '2022fim', 'year': 2022}",[],2022-03-26,mibel,1,District,mibel,,ChIJqS6x_g5aO4gRinxBD9FRHWc,"https://maps.google.com/?q=501+W+Columbia+Ave,+Belleville,+MI+48111,+USA&ftid=0x883b5a0efeb12ea9:0x671d51d10f417c8a",2022mibel,42.2029189,-83.49319059999999,501 W Columbia Ave,FIM District Belleville Event,,0.0,,48111,,Belleville,2022-03-24,MI,America/Detroit,"[{'channel': 'firstinspires22', 'type': 'twitch'}]",http://www.firstinmichigan.org,3.0,2022
"4200 Andover Rd, Bloomfield Twp, MI 48302, USA",Bloomfield Township,USA,,[],2022-10-15,mibg,99,Offseason,,,ChIJDy2DJ2K8JIgRsNB6mpUh0cc,https://maps.google.com/?cid=14398326410105770160,2022mibg,42.5790939,-83.2861862,Bloomfield Hills High School,Bloomfield Girls Robotics Competition,,,,48302,,,2022-10-15,MI,America/Detroit,"[{'channel': 'FirstInMI04', 'date': '2022-10-15', 'type': 'twitch'}]",http://www.team2834.com/bgrc.html,,2022
"24787 Van Horn Rd, Brownstown Charter Twp, MI 48134, USA",Brownstown Charter Township,USA,,[],2022-10-02,mibro,99,Offseason,,,ChIJOXQ6pag4O4gR8YUi7nVjfxU,https://maps.google.com/?cid=1549066154996303345,2022mibro,42.1223878,-83.27175969999999,Woodhaven High School,Goonettes Invitational,,0.0,,48134,,,2022-10-01,MI,America/Detroit,"[{'channel': 'firstupdatesnow', 'type': 'twitch'}]",https://www.goonettesinvitational.org/,,2022
"7400 Bay Rd, University Center, MI 48710, USA",University Center,USA,"{'abbreviation': 'fim', 'display_name': 'FIRST in Michigan', 'key': '2022fim', 'year': 2022}","['2022micmp1', '2022micmp2', '2022micmp3', '2022micmp4']",2022-04-16,micmp,2,District Championship,micmp,,ChIJB7CrvKrdI4gRKJhPHrr--ec,https://maps.google.com/?cid=16715671567288211496,2022micmp,43.5122069,-83.9577029,Ryder Center for Health and Physical Education at Saginaw Valley State University,FIRST in Michigan State Championship,,2.0,Elimination Bracket (4 Alliances),48710,,in Michigan,2022-04-16,MI,America/Detroit,"[{'channel': 'firstinspires21', 'type': 'twitch'}, {'channel': 'firstinspires22', 'type': 'twitch'}, {'channel': 'firstinspires23', 'type': 'twitch'}, {'channel': 'firstinspires24', 'type': 'twitch'}]",https://www.firstinmichigan.org/,6.0,2022
"7400 Bay Rd, University Center, MI 48710, USA",University Center,USA,"{'abbreviation': 'fim', 'display_name': 'FIRST in Michigan', 'key': '2022fim', 'year': 2022}",[],2022-04-16,micmp1,5,District Championship Division,micmp1,,ChIJB7CrvKrdI4gRKJhPHrr--ec,https://maps.google.com/?cid=16715671567288211496,2022micmp1,43.5122069,-83.9577029,Ryder Center for Health and Physical Education at Saginaw Valley State University,FIRST in Michigan State Championship - DTE Energy Foundation Division,2022micmp,0.0,,48710,,FIMSC - DTE Energy Foundation,2022-04-13,MI,America/Detroit,"[{'channel': 'firstinspires21', 'type': 'twitch'}]",https://www.firstinmichigan.org/,6.0,2022
"7400 Bay Rd, University Center, MI 48710, USA",University Center,USA,"{'abbreviation': 'fim', 'display_name': 'FIRST in Michigan', 'key': '2022fim', 'year': 2022}",[],2022-04-16,micmp2,5,District Championship Division,micmp2,,ChIJB7CrvKrdI4gRKJhPHrr--ec,https://maps.google.com/?cid=16715671567288211496,2022micmp2,43.5122069,-83.9577029,Ryder Center for Health and Physical Education at Saginaw Valley State University,FIRST in Michigan State Championship - Ford Division,2022micmp,0.0,,48710,,FIMSC - Ford,2022-04-13,MI,America/Detroit,"[{'channel': 'firstinspires23', 'type': 'twitch'}]",https://www.firstinmichigan.org/,6.0,2022
"7400 Bay Rd, University Center, MI 48710, USA",University Center,USA,"{'abbreviation': 'fim', 'display_name': 'FIRST in Michigan', 'key': '2022fim', 'year': 2022}",[],2022-04-16,micmp3,5,District Championship Division,micmp3,,ChIJB7CrvKrdI4gRKJhPHrr--ec,https://maps.google.com/?cid=16715671567288211496,2022micmp3,43.5122069,-83.9577029,Ryder Center for Health and Physical Education at Saginaw Valley State University,FIRST in Michigan State Championship - APTIV Division,2022micmp,0.0,,48710,,FIMSC - APTIV,2022-04-13,MI,America/Detroit,"[{'channel': 'firstinspires24', 'type': 'twitch'}]",https://www.firstinmichigan.org/,6.0,2022
"7400 Bay Rd, University Center, MI 48710, USA",University Center,USA,"{'abbreviation': 'fim', 'display_name': 'FIRST in Michigan', 'key': '2022fim', 'year': 2022}",[],2022-04-16,micmp4,5,District Championship Division,micmp4,,ChIJB7CrvKrdI4gRKJhPHrr--ec,https://maps.google.com/?cid=16715671567288211496,2022micmp4,43.5122069,-83.9577029,Ryder Center for Health and Physical Education at Saginaw Valley State University,FIRST in Michigan State Championship - Consumers Energy Division,2022micmp,0.0,,48710,,FIMSC - Consumers Energy,2022-04-13,MI,America/Detroit,"[{'channel': 'firstinspires22', 'type': 'twitch'}]",https://www.firstinmichigan.org/,6.0,2022
"2501 2nd Ave, Detroit, MI 48201, USA",Detroit,USA,"{'abbreviation': 'fim', 'display_name': 'FIRST in Michigan', 'key': '2022fim', 'year': 2022}",[],2022-03-05,midet,1,District,midet,,ChIJS-JIAEstO4gR5uTELu0N5Ac,"https://maps.google.com/?q=2501+2nd+Ave,+Detroit,+MI+48201,+USA&ftid=0x883b2d4b0048e24b:0x7e40ded2ec4e4e6",2022midet,42.3387883,-83.0605515,2501 2nd Ave,FIM District Detroit Event,,0.0,,48201,,Detroit,2022-03-03,MI,America/Detroit,"[{'channel': 'firstinspires23', 'type': 'twitch'}]",http://www.firstinmichigan.org,0.0,2022
"500 S Lincoln Rd, Escanaba, MI 49829, USA",Escanaba,USA,"{'abbreviation': 'fim', 'display_name': 'FIRST in Michigan', 'key': '2022fim', 'year': 2022}",[],2022-03-19,miesc,1,District,miesc,,ChIJhUNt_ZK8TU0R0qAR1y7dW5M,"https://maps.google.com/?q=500+S+Lincoln+Rd,+Escanaba,+MI+49829,+USA&ftid=0x4d4dbc92fd6d4385:0x935bdd2ed711a0d2",2022miesc,45.7411464,-87.0814825,500 S Lincoln Rd,FIM District Escanaba Event,,0.0,,49829,,Escanaba,2022-03-17,MI,America/Detroit,"[{'channel': 'firstinspires25', 'type': 'twitch'}]",https://www.firstinmichigan.org/,2.0,2022
"5901 Hall St SE, Grand Rapids, MI 49546, USA",Grand Rapids,USA,"{'abbreviation': 'fim', 'display_name': 'FIRST in Michigan', 'key': '2022fim', 'year': 2022}",[],2022-03-05,mifor,1,District,mifor,,ChIJ8ck9-RxSGIgRzV3n7uGtEhc,"https://maps.google.com/?q=5901+Hall+St+SE,+Grand+Rapids,+MI+49546,+USA&ftid=0x8818521cf93dc9f1:0x1712ade1eee75dcd",2022mifor,42.9441068,-85.5229984,5901 Hall St SE,FIM District Calvin University Event,,0.0,,49546,,Calvin University,2022-03-03,MI,America/Detroit,"[{'channel': 'firstinspires21', 'type': 'twitch'}]",http://www.firstinmichigan.org,0.0,2022
"7753 N 34th St, Richland, MI 49083, USA",Richland,USA,"{'abbreviation': 'fim', 'display_name': 'FIRST in Michigan', 'key': '2022fim', 'year': 2022}",[],2022-03-12,migul,1,District,migul,,ChIJxx0rPfiFF4gRW8_ancPk-Fc,"https://maps.google.com/?q=7753+N+34th+St,+Richland,+MI+49083,+USA&ftid=0x881785f83d2b1dc7:0x57f8e4c39ddacf5b",2022migul,42.3726013,-85.4390081,7753 N 34th St,FIM District Gull Lake Event presented by Parker Hannifin,,0.0,,49083,,Gull Lake,2022-03-10,MI,America/Detroit,"[{'channel': 'firstinspires25', 'type': 'twitch'}]",http://www.firstinmichigan.org/,1.0,2022
"106 E Main St, Spring Arbor, MI 49283, USA",Spring Arbor,USA,"{'abbreviation': 'fim', 'display_name': 'FIRST in Michigan', 'key': '2022fim', 'year': 2022}",[],2022-04-09,mijac,1,District,mijac,,ChIJCwuNYxg5PYgRHhdvbUnmK1c,https://maps.google.com/?cid=6281367308341286686,2022mijac,42.20666490000001,-84.5560197,Sacred Grounds Coffee Shop,FIM District Jackson Event presented by Spring Arbor and Consumers,,0.0,,49283,,Jackson,2022-04-07,MI,America/Detroit,"[{'channel': 'firstinspires23', 'type': 'twitch'}]",https://www.firstinmichigan.org/,5.0,2022
"Connie and Jim John Recreation Center, 1700 University Ave, Flint, MI 48504, USA",Flint,USA,"{'abbreviation': 'fim', 'display_name': 'FIRST in Michigan', 'key': '2022fim', 'year': 2022}",[],2022-03-12,mike2,1,District,mike2,,ChIJSdPbRHuCI4gR_usXV4Uba6w,https://maps.google.com/?cid=12424054256537431038,2022mike2,43.0109719,-83.7140725,Kettering University Connie and Jim John Recreation Center,FIM District Kettering University Event #2 presented by Ford,,0.0,,48504,,Kettering University #2 presented by Ford,2022-03-10,MI,America/Detroit,"[{'channel': 'firstinspires24', 'type': 'twitch'}]",http://www.firstinmichigan.org,1.0,2022
