base_event_key,phase,years_count,mean_ratio_var,mean_ratio_std,mean_ratio_cv,mean_ratio_autocorr,median_ratio_var,median_ratio_std,median_ratio_cv,median_ratio_autocorr,mode_ratio_var,mode_ratio_std,mode_ratio_cv,mode_ratio_autocorr
flor,totalMinusFouls,8,0.0018765475725318812,0.043319136331786225,0.04993454273607027,0.29357247740102593,0.003282956059099793,0.057297085956441035,0.06622762673031297,0.35637399526049424,0.034254658263414874,0.18508014011075005,0.2175411085831389,-0.08880866507631087
flta,totalMinusFouls,4,0.007626848033299613,0.08733182714966871,0.11416795858584251,0.38698308769621226,0.008385918362376293,0.09157466004510359,0.11655639875614768,0.630573818966686,0.06438188844918419,0.2537358635455071,0.39332614419942385,0.1171540344582863
flwp,totalMinusFouls,8,0.019874365549141196,0.14097647161544793,0.15995532722417033,-0.06507119300625554,0.028910890745875356,0.1700320285883673,0.1921286813640014,-0.08538215334553298,0.10877175622028086,0.3298056340032427,0.36942222258711455,-0.28865230236895906
gaalb,totalMinusFouls,8,0.00677140692254272,0.08228855887997262,0.10504655810013261,-0.07811408149747116,0.006983550254922852,0.08356763880188821,0.10450761723787436,-0.050492665576468455,0.03426755529521529,0.18511497858146242,0.2630223442022728,0.695152774608397
gacar,totalMinusFouls,3,0.004934718488914447,0.07024755147985193,0.09048797942577844,-1.0,0.004715166706600384,0.0686670714869972,0.08681199310069745,1.0,0.2190250493147939,0.4680011210614713,0.48246689881467436,1.0
gacmp,totalMinusFouls,8,0.007643339329409806,0.08742619361158191,0.07412437645945634,0.5889043523912948,0.013681792565396889,0.11696919494207392,0.097529757090672,0.7591270942877256,0.024784599751831466,0.15743125405024083,0.13196320279253654,-0.5287814205118405
gacol,totalMinusFouls,5,0.02269866586384693,0.1506607641818099,0.208420129423264,-0.4799346007619305,0.02646959699954222,0.16269479708811288,0.22485869251826338,-0.7295078595483416,0.114709285113839,0.33868759220532274,0.4817298839445566,-0.05867093046687226
gadal,totalMinusFouls,9,0.018564287911578225,0.13625082719594117,0.20971659626552336,0.6648777317406757,0.021486984070972555,0.14658439231709683,0.23201838181164391,0.49206462187874184,0.052812987124976604,0.2298107637274125,0.497735346488773,-0.5801565989218604
gagai,totalMinusFouls,5,0.011383526091936057,0.106693608486807,0.1508478190833781,-0.7225541860090956,0.012575366485014412,0.11213994152403688,0.16112954959387277,-0.6742030137455657,0.009981234813636875,0.09990613001030955,0.27581815014835503,-0.2524079139976207
gagwi,totalMinusFouls,3,0.0007605372775996163,0.027577840336030963,0.04067839448249134,1.0,0.0011835799600818887,0.034403196945660276,0.05180312559425964,1.0,0.03750828998726124,0.19367057078260816,0.5031322392925752,-0.9999999999999999
gal,totalMinusFouls,8,0.0787015082374169,0.2805378909121135,0.18803273308939253,0.6728629693984881,0.11382090757320734,0.3373735430842308,0.2197058840127414,0.6707384982424709,0.38653857770441374,0.6217222673384103,0.3697774309056067,0.12736796548205584
hiho,totalMinusFouls,8,0.0030402351607662827,0.055138327511507663,0.058764442776210984,0.06779738701378252,0.004978365706657934,0.07055753472633475,0.07399953145692802,0.06433619246382068,0.06008575991075504,0.2451239684542396,0.2656266666212446,-0.3010704195097286
hop,totalMinusFouls,8,0.07075313665805111,0.26599461772383876,0.1811292921176273,0.29483830144569934,0.11550715970525127,0.33986344273141716,0.22355685071162254,0.30345926088313196,0.1821075998819715,0.42674067052716164,0.28703870198047626,-0.038401729841307464
iacf,totalMinusFouls,8,0.004288852116869029,0.06548932826704691,0.06518513350716416,0.10000761669544427,0.0042992783485521,0.06556888247142924,0.06482228198378542,0.13214362591000792,0.024657092077385104,0.15702576883233244,0.14402479710123073,5.2912667326748315e-05
idbo,totalMinusFouls,8,0.0032669494321584786,0.05715723429416856,0.0567172427924291,-0.2985486504769995,0.003375336106249075,0.05809764286310655,0.05686359273793272,-0.16974225930066514,0.07022318233601624,0.2649965704231212,0.2793965493684967,0.2258061279894104
ilch,totalMinusFouls,9,0.01241690427840286,0.11143116385644933,0.10825682695772715,-0.24291156943894732,0.016893142896388005,0.12997362384879482,0.12233152362834686,-0.17036452936912322,0.08448021157670417,0.29065479795920135,0.2926072108657288,-0.45865122074306097
ilpe,totalMinusFouls,8,0.0028449586032437517,0.053338153354271195,0.05033591993302263,0.6845918849503235,0.006374030274338074,0.07983752422475332,0.07313791593544676,0.7484202974115141,0.08526390098267528,0.2919998304497372,0.26320501910174315,-0.05353063657007725
incmp,totalMinusFouls,8,0.012370180432785205,0.11122131285318118,0.07823854460021232,0.5230379580371644,0.024363204084461798,0.1560871682248794,0.10592696437867255,0.5445130979883102,0.1361005431890288,0.36891807110661956,0.2517938365384596,-0.19095691972471887
inmis,totalMinusFouls,6,0.02216088163677048,0.14886531374625347,0.17016283557540024,0.8397647430678319,0.024306366601708273,0.1559049922283064,0.17349432615336433,0.6942099135879808,0.03354364742218938,0.18314924903528645,0.21558196926940984,-0.25272047093301503
inwla,totalMinusFouls,6,0.012867431574304115,0.1134347018081509,0.10966343080625118,0.2177232346155623,0.017181306178744613,0.13107748158529983,0.12355637762430319,0.5283118918758366,0.05397998535354229,0.23233593211886594,0.23327253197825823,-0.3805776690518105
iscmp,totalMinusFouls,7,0.025845424762686725,0.16076512296728643,0.12189876406176285,0.1931735401743404,0.033502203253701006,0.18303607090871735,0.13635062535312462,0.20853774603755434,0.0961893984335023,0.31014415750341373,0.219524404513779,-0.2952891823798841
isde1,totalMinusFouls,8,0.0027633109159347397,0.052567203805554845,0.0648476058992129,-0.6738958869964372,0.004127712736025925,0.06424727804371112,0.07946999647166564,-0.6844471845814515,0.05623502827895971,0.23713925925278528,0.29623579478513334,-0.5253752965843773
isde2,totalMinusFouls,8,0.014860497592689467,0.12190364060473939,0.14141454274090923,-0.3178974796487645,0.01566337656016098,0.12515341209955477,0.14098733602924002,-0.4488246008141529,0.02317585551559125,0.15223618333231836,0.1884198690139758,0.13877273312295335
isde3,totalMinusFouls,7,0.011717323027200395,0.10824658436736188,0.10311906464051568,-0.08828595042644051,0.013198585695702522,0.1148850977964615,0.10749908494023674,0.134649380016071,0.012339767036834056,0.11108450403559471,0.1134567052899234,-0.6068441720500983
isde4,totalMinusFouls,7,0.007024517828643475,0.08381239662868181,0.08552234118539045,-0.16132966006209093,0.009230930198482635,0.09607772998194032,0.09528864088502724,0.11477573384952304,0.02905527112411756,0.17045606801788418,0.1588984593042363,-0.11448130466819575
joh,totalMinusFouls,3,0.010087434439127319,0.10043622075291024,0.058977258248815,1.0,0.022395134644531304,0.1496500405764439,0.08325715848772465,1.0,0.07061937632627562,0.26574306449327256,0.15451583629464677,-0.9999999999999999
ksla,totalMinusFouls,5,0.006592766364237682,0.08119585189058418,0.0922050622888294,-0.81313659931297,0.007845115393061966,0.08857265601223645,0.09806706230985063,-0.8647760121353234,0.02722293256472825,0.16499373492568817,0.20445657406808163,-0.7773408958800376
lake,totalMinusFouls,8,0.01124494054233191,0.10604216398363393,0.11082574454802005,0.18701946253778282,0.017034601418848404,0.13051667103802642,0.13312758014322662,0.5770706885322472,0.05454600498479814,0.23355086166571543,0.272329847554003,-0.028703573557714045
mabos,totalMinusFouls,8,0.009633896706846801,0.09815241569542138,0.098749801676557,-0.17391422698781842,0.014866337579523542,0.12192759154319231,0.1224426260845002,0.0689840763096309,0.16744378785213537,0.4091989587622815,0.3931910650283781,-0.25965263844358666
mabri,totalMinusFouls,6,0.004867541629613396,0.06976776927502695,0.07663188583923448,-0.5351929459662145,0.00891681340705505,0.09442888015355816,0.10407199536781721,0.2288351649470652,0.07208944494202686,0.2684947763775431,0.35121843940090824,0.7988221780716545
marea,totalMinusFouls,7,0.0057705480664005365,0.07596412354789948,0.08159406431177493,-0.30545255060985954,0.005906976239523974,0.0768568555141568,0.08213636518577672,-0.20664309474172665,0.054618791316425795,0.23370663515704,0.30945261421183784,-0.5149190486579267
mawne,totalMinusFouls,5,0.02056527272390931,0.1434059717163456,0.13925079323541625,-0.4452127712958643,0.020463565613819838,0.14305091965387653,0.1340858199262026,-0.2360321475872868,0.035501035322678315,0.18841718425525394,0.1899521386434697,-0.5234707072973911
mawor,totalMinusFouls,7,0.016301002736164832,0.1276753803055422,0.12424724261394489,0.6993968399612873,0.025979029437193595,0.16118011489384662,0.1528405935739239,0.5359582817181908,0.1538588723606947,0.3922484829297555,0.34594012389031503,-0.21720795339025722
mdbet,totalMinusFouls,6,0.003598724519869829,0.05998937005728455,0.08228147434468658,0.08583966177335302,0.0034225593231958277,0.05850264372826093,0.08008611533998183,-0.004779301199122001,0.014404323396870594,0.12001801280170654,0.1662687191959848,-0.46827515216324833
mdedg,totalMinusFouls,3,0.0027732557426318107,0.052661710403592195,0.056318184974330505,-1.0,0.003509934765464788,0.059244702425320594,0.06377078910890949,-1.0,0.029212253691873812,0.17091592579942283,0.15892671730125776,1.0
mdowi,totalMinusFouls,3,0.002806394827060203,0.052975417195716384,0.05660097972018751,-1.0,0.0064676579896054244,0.08042175072457342,0.08459495706471466,-1.0,0.010328000584410841,0.10162677100258002,0.10223845406106502,-1.0
melew,totalMinusFouls,7,0.006674127242379457,0.08169533182734162,0.07563189313185316,-0.45911696964227794,0.006942130218506761,0.08331944682069584,0.07541684036186302,-0.596274796339179,0.07443904175387737,0.2728351915605415,0.2535535915115052,-0.7788929810361492
miann,totalMinusFouls,3,0.0004234856636013843,0.02057876730033615,0.022409196253383,-1.0,0.0010233687010331735,0.03199013443287123,0.034308878915980966,-0.9999999999999999,0.013278463648834024,0.11523221619336332,0.12545442892019396,
mibel,totalMinusFouls,6,0.010629431752323922,0.10309913555565789,0.11184138158106453,-0.08397331877997607,0.011147680559726586,0.10558257697047646,0.11037191892281258,-0.13602311524598376,0.07895994186572837,0.2809981171924972,0.35480859295301304,-0.013853919257221776
mibro,totalMinusFouls,4,0.006840989242073681,0.08271027289323667,0.09183888911937972,-0.6641989474465747,0.0071358479529107215,0.08447394836818463,0.09118787750637472,-0.8367151131924113,0.03965281207996631,0.19913013855257147,0.1978593956776304,0.5888075625069593
micen,totalMinusFouls,4,0.006590549220390108,0.0811821976814505,0.10635086424260227,-0.41077026566274744,0.008844394954329156,0.0940446434111436,0.12632279261267604,-0.4802556422366929,0.1708765285854168,0.4133721429721853,0.6806642026030782,-0.5701627494831876
micmp,totalMinusFouls,8,0.1296729749352617,0.3601013398131999,0.19989919913509738,0.22421535003624288,0.20472974070238964,0.45247070701028774,0.23809494398278577,0.26147501494304076,0.7013190109994218,0.8374479153949945,0.49113698537482064,0.04708468738619316
micmp1,totalMinusFouls,7,0.029712069755387222,0.17237189375123552,0.11561466907523858,0.29227590236167167,0.05893457453850538,0.24276444249211082,0.15684830416877285,0.37351283913088623,0.07480334640734376,0.2735020043936493,0.1906470195834196,0.08073640423980374
micmp2,totalMinusFouls,7,0.021033469982792506,0.14502920389629292,0.09791896612659172,0.4610700071914641,0.03924758939289086,0.19811004364466447,0.1310478903678844,0.5898977743927046,0.20323808531081816,0.4508193488647289,0.2844938426390977,0.13069665104215372
micmp3,totalMinusFouls,7,0.021932302407911473,0.14809558537617343,0.10096450789958704,0.4084188475663952,0.039498472472215836,0.1987422261931667,0.1301264448528175,0.48110997030206454,0.10010993317403634,0.3164015378819078,0.20780563161605373,0.127503606322878
micmp4,totalMinusFouls,7,0.03183082714559203,0.1784119590879267,0.11886133464409049,0.31493824509812185,0.0587434773837001,0.24237053736727182,0.1558774885801611,0.4632800579104016,0.09576510621360108,0.3094593773237468,0.19847610262489926,0.4717101534708279
midet,totalMinusFouls,5,0.023588029023975752,0.15358394780697543,0.21721909570124343,-0.37226276447931195,0.026486587488532453,0.1627470045454983,0.22741943743973275,-0.23482418636070923,0.07649391756739124,0.2765753379594631,0.49580123473490706,0.0307861061956554
midtr,totalMinusFouls,3,0.008838618986784678,0.09401392974865308,0.1599473210071781,0.9999999999999999,0.008076137302077808,0.08986733167329387,0.1550178983385452,0.9999999999999998,0.004869287049881827,0.06978027694042083,0.17929147634479628,0.9999999999999999
miesc,totalMinusFouls,7,0.007623611758918411,0.08731329657571298,0.11888635301309931,0.15219821977226292,0.008930364294449076,0.09450060473059987,0.12855357068911133,-0.3008665636099402,0.08547259266042131,0.29235696102610814,0.45648511041401807,-0.6386528786471172
mifor,totalMinusFouls,4,0.017413153617423495,0.131958908821737,0.138799857872867,0.598247467965248,0.014361760459017506,0.11984056266146911,0.12449263272067974,0.49691836521746124,0.09934856386360535,0.31519607209418926,0.27852868314377577,-0.5029586711625442
migul,totalMinusFouls,4,0.011445646264081948,0.10698432718899506,0.11977018719757626,0.7917409418795665,0.008200706849083387,0.09055775421841791,0.10184951616130401,0.5205654641471585,0.00551714768747736,0.07427750458569109,0.08022852127356545,-0.49999999999999994
mijac,totalMinusFouls,4,0.006312508368692888,0.0794512955759243,0.08232406926098655,-0.9959663585893541,0.01015743531264789,0.10078410247974573,0.10256041917578033,-0.9560843636938652,0.16065813472328033,0.4008218241604121,0.43371904042286213,-0.60160590600594
mike2,totalMinusFouls,9,0.010031846675359408,0.10015910680192494,0.1169635434177822,0.23068481603176735,0.012598657939787067,0.11224374343270571,0.12888152550914736,0.14751688495233034,0.023510001224132552,0.15332971409395033,0.18352520881958795,0.4850108656520444
miken,totalMinusFouls,8,0.004286194124912455,0.06546903180063422,0.06058906445145205,-0.003988429009124491,0.005281719229907107,0.07267543759694266,0.06590771041356613,-0.11902321723513093,0.08858152907688052,0.29762649256556534,0.27027592036546966,-0.28231853001151114
miket,totalMinusFouls,8,0.007607554284671937,0.08722129490366408,0.10377089080422698,-0.1893309138944044,0.00696313268873892,0.08344538746233324,0.0982915860876819,-0.47288156605858106,0.043782922686137454,0.20924369210596877,0.2566735047893952,-0.3245603146828997
mikng,totalMinusFouls,3,0.00786416533658134,0.08868012932208286,0.09970822604668457,-1.0,0.0060767772311392035,0.07795368644996338,0.08972830597148244,-1.0,0.06178855255440304,0.24857303263709649,0.35451214212294796,1.0
mil,totalMinusFouls,3,0.008496571782163153,0.09217685057628706,0.05410758800077353,1.0,0.018550583689316686,0.13620052749279896,0.07550975411961164,1.0,0.2648286387661501,0.5146150393897851,0.2560790434408381,1.0
milak,totalMinusFouls,6,0.014373810993942615,0.11989082948225278,0.13675781815040908,-0.23352450206111378,0.02445565586831049,0.1563830421379201,0.1765828047548788,-0.16468279096140026,0.2072048328883512,0.4551975756617682,0.5906418572933576,-0.04308497251694196
milan,totalMinusFouls,7,0.008425059488217243,0.09178812280582517,0.09520476098795447,0.40052837829101906,0.005617063932207206,0.07494707420711769,0.07750890226470296,0.0033387611314829205,0.0238435682526711,0.15441362715988216,0.15940799615449514,-0.26091955221531593
miliv,totalMinusFouls,8,0.010467587864388046,0.10231123039230858,0.11206278671601637,-0.09151911051013392,0.009793934727302677,0.09896431037148026,0.10687352586694035,-0.0649775381169766,0.030703897054846586,0.17522527515985412,0.20352969732434867,0.23528345140491908
milsu,totalMinusFouls,7,0.0022975033157206738,0.047932278432395364,0.04901358415339793,0.06428032893506588,0.002406843316307603,0.04905958944291731,0.04912136814115214,-0.4829712206611243,0.04886769933285752,0.22106039747738065,0.2299145053878799,-0.2508380876487742
mimar,totalMinusFouls,4,0.005954127617409155,0.07716299383389136,0.07026164992609406,-0.9357686454304102,0.006185891449905103,0.07865043833256814,0.07190678566009434,-0.8959772029366655,0.06746083328237111,0.25973223381469446,0.24191823649945707,-0.8310263090986353
mimcc,totalMinusFouls,5,0.007728772404731077,0.08791343699760053,0.0895932724177606,0.9317631302497122,0.010154360853822163,0.10076884862804657,0.09756211008082867,0.745774249598856,0.12900386618425888,0.3591710820545814,0.3067735424273724,-0.761285138773764
mimid,totalMinusFouls,8,0.006498706092717004,0.08061455261128107,0.089188588512189,0.09598246275285689,0.004704444581682151,0.0685889537876337,0.07363029073370181,0.0836994498520516,0.08739371642606442,0.29562428253792755,0.30619837935291583,0.6121988813377268
mimil,totalMinusFouls,7,0.022485711566916523,0.14995236432586356,0.16031920698787885,0.34008168004054445,0.02505485911965829,0.15828726771177234,0.16704345630657452,0.311343368649195,0.07618387481300819,0.276014265596922,0.3937501150263619,0.03217253596621057
mimus,totalMinusFouls,5,0.0017764323216010575,0.0421477439681065,0.05082911235703859,-0.011979300758713228,0.0011071708207399816,0.033274176484775424,0.03927373080238991,-0.47689940164576616,0.009530506231814813,0.09762431168420505,0.12254462767125544,0.16534259899614165
misal,totalMinusFouls,3,0.007160914593735045,0.08462218736085143,0.08916998481662147,1.0,0.010909072836460426,0.10444650705725121,0.10525004947977677,1.0,0.05653265459211589,0.23776596600883798,0.22461635222475848,1.0
mishe,totalMinusFouls,3,0.0043071892813088515,0.06562918010541387,0.06452019642782564,1.0,0.0023446798401963722,0.04842189422354698,0.047763401490555364,-1.0,0.019644129560133172,0.1401575169590742,0.12953131414468216,1.0
misjo,totalMinusFouls,9,0.009834997345304543,0.09917155512194283,0.1112766431341606,-0.43314134721245906,0.01035700390793013,0.10176936625493023,0.11217898612874538,-0.5319123195289491,0.04701587884361001,0.2168314526161046,0.27952525859400545,-0.47547561478490064
misou,totalMinusFouls,4,0.0008298121827679687,0.02880646078170605,0.036215845018161,-0.9455511432179612,0.002671859603091943,0.0516900338855755,0.06721382108622775,-0.8666602274621866,0.028122809510703353,0.16769856740802336,0.3546958438316646,-0.8688178943191104
mitry,totalMinusFouls,8,0.005682065292711211,0.0753794752748466,0.07498245034972234,0.25074475229536014,0.007774502215267913,0.0881731377193072,0.084441838827647,0.14475136813492817,0.021059120218462277,0.14511760823022918,0.13817928817857153,-0.39821784323044535
mitvc,totalMinusFouls,9,0.009359945680100904,0.09674681224774749,0.10595190048663976,0.054864350083266906,0.006410149750706849,0.08006341081109927,0.08580560817136285,-0.11856162621663084,0.018452392257140023,0.13583958280685354,0.15325127290935356,0.6813699450622988
miwmi,totalMinusFouls,8,0.003976181396353938,0.06305696945107604,0.06131011152062771,0.11902684194724485,0.007291692896786162,0.0853914099707117,0.08176073986482701,0.25370198584515996,0.02441644408972538,0.15625762090127118,0.16156293777736563,-0.532050753760427
mndu,totalMinusFouls,8,0.008213015043903015,0.09062568644652032,0.09892875545898852,-0.3997456788165077,0.013674901516191237,0.11693973454814766,0.12426479413609288,-0.38614481899016073,0.060561822658746045,0.2460931178614023,0.2646920330067878,0.15716620839076173
mndu2,totalMinusFouls,8,0.014227328613456986,0.11927836607472868,0.13474358532812733,-0.11009922392369212,0.018284017340298254,0.13521840607069088,0.1501494398508452,-0.10027553407528754,0.053284421930632216,0.23083418709245002,0.26138270848034917,-0.11704827395107528
mnmi,totalMinusFouls,8,0.0036012212978615444,0.06001017661914972,0.062393759047658835,-0.07167998064391436,0.007017099959854785,0.0837681321258555,0.08561665014145761,0.021760895584626665,0.02998587537900156,0.17316430168773692,0.17427938285550443,-0.6588661397251603
mnmi2,totalMinusFouls,8,0.005922228017400194,0.07695601352331209,0.07316360137445578,0.3776214869027568,0.012186721175662886,0.1103934833931011,0.10173223155718115,0.609950835541772,0.041487467626532576,0.20368472605115134,0.1926013843661636,-0.5038528987923335
mokc,totalMinusFouls,9,0.010561367851623558,0.10276851585784218,0.10647660368500426,-0.29763959721576,0.01372895397526659,0.11717061907861795,0.11933375435100438,-0.15238795842103386,0.03300273463658194,0.1816665479293916,0.19910597086686876,0.1357543021833828
mose,totalMinusFouls,3,0.010283182881662354,0.10140602980919011,0.10511387717588778,1.0,0.00529331034955226,0.07275513967791046,0.07104548231090997,1.0,0.018093127715755785,0.13451069740268165,0.1933553655136135,-1.0
mosl,totalMinusFouls,8,0.0038992321672136586,0.062443832099044486,0.0704996542790525,-0.5183137836101899,0.006114239733114203,0.07819360417012508,0.08782560191219939,-0.4780749497379703,0.03984025549183441,0.1996002392078587,0.26345982125303874,-0.4496842315850421
mrcmp,totalMinusFouls,8,0.017334452864104573,0.13166036937554357,0.09479155984389617,0.5018851422000011,0.031202429035205377,0.17664209304467998,0.12353192813161132,0.6213554253854037,0.06981527318452704,0.26422579961942977,0.18439989015375785,-0.27600345774464036
mslr,totalMinusFouls,3,0.002180713308666551,0.04669810819151619,0.05967369390878901,-1.0,0.002795504856844447,0.05287253404977339,0.06580111837798497,-0.9999999999999999,0.05923467065956165,0.243381738549879,0.2660633874827996,1.0
mxmo,totalMinusFouls,7,0.0057024712501765095,0.07551470883328962,0.11919466757241294,0.0873797983332574,0.007442952705104968,0.08627254896608172,0.13717824966723668,0.01813124776536079,0.03563204398918884,0.18876451994267576,0.3517894731164175,0.03144736720816347
mxto,totalMinusFouls,7,0.01028661471125237,0.10142294962804213,0.1337941672765195,0.12568208630067923,0.014813412540492673,0.12171036332413387,0.1612817484570051,0.02719126176963215,0.0628763187609349,0.25075150799334167,0.43391163953865086,-0.41252758567004266
ncash,totalMinusFouls,8,0.01130694092260776,0.10633410046926509,0.12485472287373488,0.6342326547907898,0.011083573031771151,0.1052785497229666,0.11899868559813097,0.5368023137090908,0.02665527455377737,0.16326443137982435,0.1855234257128495,0.3687589767654132
nccmp,totalMinusFouls,8,0.004818694648581997,0.06941681819690382,0.057948998608849896,-0.24205331848095854,0.011331885890517906,0.10645133108852095,0.0875823159402448,0.22422957201918667,0.039167170967443904,0.19790697554013578,0.16456896256143308,-0.28334835967804683
ncgre,totalMinusFouls,4,0.025905193536642553,0.16095090411874843,0.24825478814903165,-0.456004463862908,0.03106265966698441,0.17624602028693984,0.27029183526169936,-0.6700924581063462,0.06667614641993845,0.2582172465578906,0.503845839237711,-0.10918776063485217
ncmec,totalMinusFouls,3,0.003787504186566822,0.06154270213897682,0.07926462651763988,1.0,0.00643225478638796,0.08020133905607786,0.10052741044846587,1.0,0.022107337928302422,0.14868536554853817,0.23395549549631195,-1.0
ncpem,totalMinusFouls,7,0.005012490274342976,0.07079894260752045,0.09150513308438522,0.6395623322320012,0.005723112043895422,0.07565125275826846,0.09436900236552972,0.5049145388758367,0.07013743520461303,0.2648347318699212,0.4334104461259177,-0.7834433576102847
ncwak,totalMinusFouls,5,0.01738429276307494,0.13184950801225973,0.19451734704060578,0.1788586849300728,0.0149640517055214,0.12232764080747001,0.17900450848331245,0.05984427342130447,0.030342388746800997,0.17419066779480752,0.3590304444214063,0.3812311894307786
ndgf,totalMinusFouls,7,0.012038755878039402,0.10972126447521192,0.10979242225134869,0.1797077036253312,0.011670017176819175,0.10802785370828755,0.10529192843752301,0.14724155482323184,0.04090309070320355,0.2022451252890995,0.19648163873813734,0.04000348333333831
necmp,totalMinusFouls,8,0.10866593128067217,0.32964515964999724,0.1989149018374958,0.7017715807423547,0.15780702342953462,0.39724932149663217,0.23236657207644773,0.7932601958610117,0.1422389082300483,0.37714573871389334,0.20740019252264938,0.5625321003075624
necmp1,totalMinusFouls,4,0.002747513741833725,0.052416731506587905,0.033821630270055456,0.035313419628469726,0.005662771666779472,0.07525138979965401,0.04573692687394279,-0.3685306729393204,0.13465170815277108,0.36694919015140376,0.21882115941938968,-0.5309546045841576
necmp2,totalMinusFouls,4,0.003564570535029754,0.05970402444584246,0.03864906437407396,0.9999322367732393,0.005223744031032488,0.0722754732328505,0.043668026984151946,0.35117531765558524,0.055804201452260664,0.23622912913580463,0.13258836400823387,-0.7165619515534547
new,totalMinusFouls,8,0.06824138771585625,0.26123052600309987,0.17207137141624457,0.3732979678278912,0.11042305578182714,0.3322996475800526,0.21116966376888013,0.3962646745329291,0.30686270614337496,0.5539518987632184,0.3490569619657801,0.07858165860185048
nhdur,totalMinusFouls,6,0.004792775089197117,0.06922987136487484,0.06870345691248897,-0.08504167810753929,0.009917388822704255,0.09958608749571525,0.09640990779844827,0.7026052039000537,0.022428887694411637,0.1497627713899941,0.15512572125124732,-0.19736224115663403
nhgrs,totalMinusFouls,7,0.00951317535015772,0.097535508150405,0.11161840824025647,-0.5073278520652101,0.01699211933176008,0.13035382361772163,0.14612567728536174,-0.4198947405237167,0.05453614044738991,0.23352974210449062,0.2832173373876805,-0.209398695161301
njbri,totalMinusFouls,5,0.020395142237737546,0.14281156198899844,0.1591059905016363,0.8206749123184529,0.01579021135374162,0.1256591077230044,0.13572240341932004,0.9572142804011596,0.009591545710385313,0.09793643709256179,0.09753872280927355,-0.07318383127112361
njfla,totalMinusFouls,7,0.007962910931279198,0.08923514403686027,0.11783424682204509,0.047750241256311304,0.0077489715663034775,0.0880282430036149,0.11480868195002064,-0.33283374690858664,0.018988079765596237,0.13779724150212963,0.20791118832543073,-0.21398768299189452
njski,totalMinusFouls,8,0.013905168471127272,0.11792017838829481,0.1169791272720453,0.7672855043504984,0.013010675987298409,0.11406435020328835,0.1123057664387135,0.7296612337966225,0.03795559899082135,0.194821967423649,0.1764162392878782,-0.6553916294875288
njtab,totalMinusFouls,8,0.019881978267975647,0.1410034689927012,0.14920778067950044,0.4613124822058352,0.018718556083303493,0.13681577424881786,0.14096897523645752,0.3390031053856951,0.09452081451930036,0.30744237593295487,0.32922375027970885,0.08482239687872131
njwas,totalMinusFouls,3,0.0016496336539506956,0.04061568236470607,0.04658289304888935,0.9999999999999999,0.0002807336463992597,0.016755108068862455,0.018147571253731204,-1.0,0.04489425181845539,0.2118826368970695,0.2416423769511872,0.9999999999999999
nvlv,totalMinusFouls,8,0.005829195361786865,0.07634916739419537,0.07370521549302039,-0.18656331074846322,0.0019059150427172405,0.04365678690326672,0.04216054389085841,-0.4176956522210162,0.04262424666520196,0.20645640378831062,0.20192277226169214,-0.5229948413146095
nyli,totalMinusFouls,6,0.0050358051087628945,0.07096340682889242,0.07408048728823559,0.6082770220925287,0.0038246076451242503,0.061843412301750056,0.06459354315256845,0.4027531276714913,0.07668358938409171,0.27691801924774,0.28819776655620305,-0.22189582268959762
nyli2,totalMinusFouls,6,0.0039026628308180002,0.06247129605521243,0.06415886583613677,0.10493299044409134,0.0048316699338811706,0.06951021460102948,0.0680658896954755,-0.8831330972026066,0.11106914583944898,0.33327037948105886,0.293147306615535,-0.6083737692573127
nyny,totalMinusFouls,8,0.0046751510886849125,0.06837507651684868,0.08452885311456838,-0.26780745307371745,0.0060886318342257975,0.07802968559609733,0.09782747217698397,-0.25748548543624145,0.07647353805452477,0.2765384928984115,0.42819664601431207,-0.3216235059800462
nyro,totalMinusFouls,8,0.0029403035663079563,0.0542245660776364,0.05432007473725805,-0.5821117293706894,0.004712196751038792,0.06864544231803589,0.06800876723593668,-0.506895706585663,0.07751886620977413,0.2784221007926169,0.26320801269300914,-0.6465076650750362
nysu,totalMinusFouls,5,0.011088511902000355,0.10530200331427866,0.12687865608179566,0.6534945106284895,0.01141689180878023,0.10684985638165467,0.12881383582649816,0.5862408310086537,0.008767972554479296,0.09363745273382493,0.12402556404391396,0.8603699893836592
nytr,totalMinusFouls,8,0.013118085818901188,0.11453421243847267,0.11439756246139424,0.36213518663411787,0.01941953630720307,0.13935399638045215,0.13767112246804517,0.3368060825987307,0.08835607258966041,0.2972474938324298,0.30528115940195416,-0.11150734306007667
ohcl,totalMinusFouls,8,0.004693534429809571,0.0685093747585655,0.06481721743618622,-0.38724769202025944,0.004918375032644123,0.0701311274160349,0.06468041144532756,-0.23441530408804825,0.046831997998635896,0.2164070192915098,0.18723265306931822,-0.3731881474012943
ohmv,totalMinusFouls,6,0.012895415008780303,0.11355798082380782,0.108255680000013,-0.4914053782460113,0.01927935690593597,0.13885012389600512,0.12835397823194572,-0.2529899350800944,0.08869164793650808,0.29781143016430395,0.3047139927924699,-0.48774777370702754
okok,totalMinusFouls,8,0.013898606823169757,0.11789235269163881,0.127632767233993,0.026812567596265286,0.01844085632722095,0.13579711457619764,0.14471087345675737,0.11735224711492316,0.06755462749545008,0.25991273053748265,0.3010414343282209,0.05758375479024371
